Date,Time,Event,Risk,Status
06-07-2026,19:10:34,Detection,40,MEDIUM
06-07-2026,19:10:34,Detection,80,CRITICAL
06-07-2026,19:10:34,Detection,40,MEDIUM
06-07-2026,19:10:34,Detection,80,CRITICAL
06-07-2026,19:10:34,Detection,40,MEDIUM
06-07-2026,19:10:34,Detection,40,MEDIUM
06-07-2026,19:10:34,Detection,40,MEDIUM
06-07-2026,19:10:34,Detection,80,CRITICAL
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,0,SAFE
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,40,MEDIUM
06-07-2026,19:10:35,Detection,80,CRITICAL
06-07-2026,19:10:35,Detection,0,SAFE
06-07-2026,19:10:36,Detection,0,SAFE
06-07-2026,19:10:36,Detection,0,SAFE
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,80,CRITICAL
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:36,Detection,80,CRITICAL
06-07-2026,19:10:36,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,0,SAFE
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,80,CRITICAL
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,40,MEDIUM
06-07-2026,19:10:37,Detection,80,CRITICAL
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,80,CRITICAL
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,80,CRITICAL
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,40,MEDIUM
06-07-2026,19:10:38,Detection,100,CRITICAL
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,100,CRITICAL
06-07-2026,19:10:39,Detection,80,CRITICAL
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:39,Detection,40,MEDIUM
06-07-2026,19:10:40,Detection,40,MEDIUM
06-07-2026,19:10:40,Detection,40,MEDIUM
06-07-2026,19:10:40,Detection,40,MEDIUM
06-07-2026,19:10:40,Detection,40,MEDIUM
06-07-2026,19:10:40,Detection,40,MEDIUM
06-07-2026,19:10:40,Detection,100,CRITICAL
06-07-2026,19:10:40,Detection,80,CRITICAL
06-07-2026,19:10:40,Detection,100,CRITICAL
06-07-2026,19:10:40,Detection,100,CRITICAL
06-07-2026,19:10:40,Detection,80,CRITICAL
06-07-2026,19:10:40,Detection,80,CRITICAL
06-07-2026,19:10:41,Detection,80,CRITICAL
06-07-2026,19:10:41,Detection,80,CRITICAL
06-07-2026,19:10:41,Detection,80,CRITICAL
06-07-2026,19:10:41,Detection,80,CRITICAL
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,40,MEDIUM
06-07-2026,19:10:41,Detection,80,CRITICAL
06-07-2026,19:10:42,Detection,80,CRITICAL
06-07-2026,19:10:42,Detection,80,CRITICAL
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,80,CRITICAL
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:42,Detection,40,MEDIUM
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:43,Detection,100,CRITICAL
06-07-2026,19:10:43,Detection,40,MEDIUM
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:43,Detection,100,CRITICAL
06-07-2026,19:10:43,Detection,100,CRITICAL
06-07-2026,19:10:43,Detection,100,CRITICAL
06-07-2026,19:10:43,Detection,100,CRITICAL
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:43,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,100,CRITICAL
06-07-2026,19:10:44,Detection,100,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,80,CRITICAL
06-07-2026,19:10:44,Detection,100,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,100,CRITICAL
06-07-2026,19:10:45,Detection,40,MEDIUM
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,100,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:45,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,40,MEDIUM
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:46,Detection,40,MEDIUM
06-07-2026,19:10:46,Detection,80,CRITICAL
06-07-2026,19:10:47,Detection,80,CRITICAL
06-07-2026,19:10:47,Detection,80,CRITICAL
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,80,CRITICAL
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,80,CRITICAL
06-07-2026,19:10:47,Detection,80,CRITICAL
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:47,Detection,40,MEDIUM
06-07-2026,19:10:48,Detection,40,MEDIUM
06-07-2026,19:10:48,Detection,40,MEDIUM
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:48,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,40,MEDIUM
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:49,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,40,MEDIUM
06-07-2026,19:10:50,Detection,40,MEDIUM
06-07-2026,19:10:50,Detection,40,MEDIUM
06-07-2026,19:10:50,Detection,40,MEDIUM
06-07-2026,19:10:50,Detection,40,MEDIUM
06-07-2026,19:10:50,Detection,40,MEDIUM
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:50,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,40,MEDIUM
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:51,Detection,40,MEDIUM
06-07-2026,19:10:51,Detection,80,CRITICAL
06-07-2026,19:10:52,Detection,80,CRITICAL
06-07-2026,19:10:52,Detection,100,CRITICAL
06-07-2026,19:10:52,Detection,80,CRITICAL
06-07-2026,19:10:52,Detection,80,CRITICAL
06-07-2026,19:10:52,Detection,80,CRITICAL
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:52,Detection,80,CRITICAL
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:52,Detection,40,MEDIUM
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,40,MEDIUM
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,80,CRITICAL
06-07-2026,19:10:53,Detection,40,MEDIUM
06-07-2026,19:10:53,Detection,40,MEDIUM
06-07-2026,19:10:53,Detection,40,MEDIUM
06-07-2026,19:10:54,Detection,40,MEDIUM
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:54,Detection,40,MEDIUM
06-07-2026,19:10:54,Detection,80,CRITICAL
06-07-2026,19:10:55,Detection,80,CRITICAL
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:55,Detection,40,MEDIUM
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:56,Detection,40,MEDIUM
06-07-2026,19:10:56,Detection,80,CRITICAL
06-07-2026,19:10:57,Detection,80,CRITICAL
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,100,CRITICAL
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:57,Detection,0,SAFE
06-07-2026,19:10:57,Detection,0,SAFE
06-07-2026,19:10:57,Detection,40,MEDIUM
06-07-2026,19:10:58,Detection,0,SAFE
06-07-2026,19:10:58,Detection,0,SAFE
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:58,Detection,40,MEDIUM
06-07-2026,19:10:58,Detection,40,MEDIUM
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:58,Detection,40,MEDIUM
06-07-2026,19:10:58,Detection,80,CRITICAL
06-07-2026,19:10:59,Detection,80,CRITICAL
06-07-2026,19:10:59,Detection,80,CRITICAL
06-07-2026,19:10:59,Detection,80,CRITICAL
06-07-2026,19:10:59,Detection,40,MEDIUM
06-07-2026,19:10:59,Detection,0,SAFE
06-07-2026,19:10:59,Detection,80,CRITICAL
06-07-2026,19:10:59,Detection,40,MEDIUM
06-07-2026,19:10:59,Detection,40,MEDIUM
06-07-2026,19:10:59,Detection,40,MEDIUM
06-07-2026,19:10:59,Detection,40,MEDIUM
06-07-2026,19:10:59,Detection,80,CRITICAL
06-07-2026,19:10:59,Detection,0,SAFE
06-07-2026,19:11:00,Detection,0,SAFE
06-07-2026,19:11:00,Detection,0,SAFE
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:00,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:01,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:02,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:03,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:04,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:05,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:06,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:07,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:08,Detection,40,MEDIUM
06-07-2026,19:11:09,Detection,40,MEDIUM
06-07-2026,19:11:09,Detection,40,MEDIUM
06-07-2026,19:11:09,Detection,40,MEDIUM
06-07-2026,19:11:09,Detection,40,MEDIUM
06-07-2026,19:11:09,Detection,40,MEDIUM
06-07-2026,19:11:09,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:10,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:11,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:12,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:13,Detection,40,MEDIUM
06-07-2026,19:11:14,Detection,40,MEDIUM
06-07-2026,19:11:14,Detection,40,MEDIUM
07-07-2026,08:34:38,Detection,80,CRITICAL
07-07-2026,08:34:38,Detection,40,MEDIUM
07-07-2026,08:34:38,Detection,40,MEDIUM
07-07-2026,08:34:38,Detection,40,MEDIUM
07-07-2026,08:34:38,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:39,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:40,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:41,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:42,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:43,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:44,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:45,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
07-07-2026,08:34:46,Detection,40,MEDIUM
